#
# Map file for Tiger setup. 
# Structure: gemroc 	 tiger # 	 tiger channel 	 detector 	 channel
# Detectors:
# - -1: not connected
# - 0: scintillator:
#   - channel 0 - triple scintillator coinsidence [non-scaled]
#   - channel 1 - sci1
#   - channel 2 - sci2
#   - channel 3 - triple scintillator coinsidence prescaled
#   - channel 4 - master clock (10ms)
#   - channel 5 - master clock (50us)
# - 1: straw
# - 2: MM layer 0
# - 3: MM layer 1
# - 4: MM layer 2
# - 5: MM layer 3
# - 6: Additional straws:
#   - channel 0 - SHiP straw
#   - channel 1 - neutron straw
# - 7: lemo connector without additional description
#
# TIGER FEB 0: MM, layer 0, vertical axis (up) with A-board in central connector
0	5	59	5	236
0	5	60	5	227
0	5	61	5	135
#
# TIGER FEB 3: MM, layer 2, vertical axis (up) with B-board in central connector
0	6	0	4	189
0	6	1	4	192
0	6	2	4	190
0	6	3	4	191
0	6	4	4	207
0	6	6	4	206
0	6	7	4	209
0	6	8	4	203
0	6	9	4	213
0	6	10	4	195
0	6	11	4	211
0	6	13	4	188
0	6	14	4	186
0	6	15	4	187
0	6	16	4	178
0	6	17	4	202
0	6	19	4	181
0	6	21	4	180
0	6	23	4	193
0	6	24	4	182
0	6	25	4	185
0	6	26	4	183
0	6	27	4	184
0	6	32	4	198
0	6	33	4	201
0	6	34	4	199
0	6	35	4	200
0	6	37	4	212
0	6	38	4	208
0	6	40	4	204
0	6	41	4	205
0	6	42	4	197
0	6	43	4	210
0	6	48	4	196
0	6	49	4	194
0	6	51	4	175
0	6	53	4	177
0	6	55	4	179
0	6	57	4	176
0	7	1	4	158
0	7	2	4	165
0	7	5	4	170
0	7	6	4	153
0	7	7	4	157
0	7	8	4	168
0	7	9	4	154
0	7	10	4	169
0	7	13	4	160
0	7	14	1	25
0	7	17	4	166
0	7	18	4	172
0	7	21	4	167
0	7	22	1	30
0	7	23	1	24
0	7	24	4	171
0	7	25	4	155
0	7	26	1	26
0	7	27	4	159
0	7	28	1	28
0	7	29	4	156
0	7	30	4	173
0	7	31	4	174
0	7	33	4	150
0	7	35	4	162
0	7	37	4	152
0	7	39	4	151
0	7	43	-1	0
0	7	46	0	0
0	7	50	1	29
0	7	51	1	27
0	7	53	4	164
0	7	57	4	163
