#
# Map file for Tiger setup. 
# Structure: gemroc 	 tiger # 	 tiger channel 	 detector 	 channel
# Detectors:
# - -1: not connected
# - 0: scintillator:
#   - channel 0 - triple scintillator coinsidence [non-scaled]
#   - channel 1 - sci1
#   - channel 2 - sci2
#   - channel 3 - triple scintillator coinsidence prescaled
#   - channel 4 - master clock (10ms)
#   - channel 5 - master clock (50us)
# - 1: straw
# - 2: MM layer 0
# - 3: MM layer 1
# - 4: MM layer 2
# - 5: MM layer 3
# - 6: Additional straws:
#   - channel 0 - SHiP straw
#   - channel 1 - neutron straw
# - 7: lemo connector without additional description
#
# TIGER FEB 0: MM, layer 0, vertical axis (up) with A-board in central connector
# TIGER FEB 1: MM (originally rotated to 180), layer 1, vertical axis (up) with A-board in central connector
0	2	0	3	233
0	2	1	3	208
0	2	2	3	235
0	2	3	3	184
0	2	4	3	217
0	2	5	3	178
0	2	6	3	219
0	2	7	3	183
0	2	8	3	215
0	2	9	3	180
0	2	10	3	212
0	2	11	3	196
0	2	12	3	218
0	2	13	3	182
0	2	14	3	227
0	2	15	3	204
0	2	16	3	231
0	2	17	3	194
0	2	18	3	230
0	2	19	3	203
0	2	20	3	238
0	2	21	3	214
0	2	22	3	236
0	2	23	3	216
0	2	24	3	237
0	2	25	3	200
0	2	26	-1	0
0	2	27	3	198
0	2	28	-1	0
0	2	29	3	207
0	2	30	3	228
0	2	31	3	206
0	2	32	3	185
0	2	33	3	211
0	2	34	3	186
0	2	35	3	209
0	2	36	3	232
0	2	37	3	195
0	2	38	3	229
0	2	39	3	202
0	2	40	3	224
0	2	41	3	210
0	2	42	3	179
0	2	43	3	190
0	2	44	3	188
0	2	45	3	221
0	2	46	3	187
0	2	47	3	213
0	2	48	3	234
0	2	49	3	205
0	2	50	3	222
0	2	51	3	197
0	2	52	3	223
0	2	53	3	193
0	2	54	3	192
0	2	55	3	201
0	2	56	3	189
0	2	57	3	220
0	2	58	3	181
0	2	59	3	191
0	2	60	3	199
0	2	61	3	225
0	3	0	3	133
0	3	1	3	161
0	3	2	3	168
0	3	3	3	143
0	3	4	3	140
0	3	5	3	173
0	3	6	3	156
0	3	7	3	160
0	3	8	3	171
0	3	9	3	157
0	3	10	3	172
0	3	11	3	142
0	3	12	3	139
0	3	13	3	163
0	3	14	3	135
0	3	15	3	136
0	3	16	3	127
0	3	17	3	169
0	3	18	3	175
0	3	19	3	137
0	3	20	3	128
0	3	21	3	170
0	3	22	3	141
0	3	23	3	138
0	3	24	3	174
0	3	25	3	158
0	3	26	3	132
0	3	27	3	162
0	3	28	3	126
0	3	29	3	159
0	3	30	3	176
0	3	31	3	164
0	3	32	3	177
0	3	33	3	153
0	3	34	-1	0
0	3	35	3	165
0	3	36	-1	0
0	3	37	3	155
0	3	38	-1	0
0	3	39	3	154
0	3	40	-1	0
0	3	41	3	151
0	3	42	-1	0
0	3	43	3	152
0	3	44	-1	0
0	3	45	3	148
0	3	46	-1	0
0	3	47	3	149
0	3	48	-1	0
0	3	49	3	131
0	3	50	3	123
0	3	51	3	129
0	3	52	-1	0
0	3	53	3	167
0	3	54	3	150
0	3	55	3	130
0	3	56	3	124
0	3	57	3	166
0	3	58	-1	0
0	3	59	3	125
0	3	60	3	134
0	3	61	3	226
#
# TIGER FEB 2: MM, layer 2, horizontal axis (to Jura) with A-board in central connector.
0	4	0	4	128
0	4	1	4	153
0	4	2	4	126
0	4	3	4	177
0	4	4	4	144
0	4	5	4	183
0	4	6	4	142
0	4	7	4	178
0	4	8	4	146
0	4	9	4	181
0	4	10	4	149
0	4	11	4	165
0	4	12	4	143
0	4	13	4	179
0	4	14	4	134
0	4	15	4	157
0	4	16	4	130
0	4	17	4	167
0	4	18	4	131
0	4	19	4	158
0	4	20	4	123
0	4	21	4	147
0	4	22	4	125
0	4	23	4	145
0	4	24	4	124
0	4	25	4	161
0	4	26	-1	0
0	4	27	4	163
0	4	28	-1	0
0	4	29	4	154
0	4	30	4	133
0	4	31	4	155
0	4	32	4	176
0	4	33	4	150
0	4	34	4	175
0	4	35	4	152
0	4	36	4	129
0	4	37	4	166
0	4	38	4	132
0	4	39	4	159
0	4	40	4	137
0	4	41	4	151
0	4	42	4	182
0	4	43	4	171
0	4	44	4	173
0	4	45	4	140
0	4	46	4	174
0	4	47	4	148
0	4	48	4	127
0	4	49	4	156
0	4	50	4	139
0	4	51	4	164
0	4	52	4	138
0	4	53	4	168
0	4	54	4	169
0	4	55	4	160
0	4	56	4	172
0	4	57	4	141
0	4	58	4	180
0	4	59	4	170
0	4	60	4	162
0	4	61	4	136
0	5	0	4	228
0	5	1	4	200
0	5	2	4	193
0	5	3	4	218
0	5	4	4	221
0	5	5	4	188
0	5	6	4	205
0	5	7	4	201
0	5	8	4	190
0	5	9	4	204
0	5	10	4	189
0	5	11	4	219
0	5	12	4	222
0	5	13	4	198
0	5	14	4	226
0	5	15	4	225
0	5	16	4	234
0	5	17	4	192
0	5	18	4	186
0	5	19	4	224
0	5	20	4	233
0	5	21	4	191
0	5	22	4	220
0	5	23	4	223
0	5	24	4	187
0	5	25	4	203
0	5	26	4	229
0	5	27	4	199
0	5	28	4	235
0	5	29	4	202
0	5	30	4	185
0	5	31	4	197
0	5	32	4	184
0	5	33	4	208
0	5	34	-1	0
0	5	35	4	196
0	5	36	-1	0
0	5	37	4	206
0	5	38	-1	0
0	5	39	4	207
0	5	40	-1	0
0	5	41	4	210
0	5	42	-1	0
0	5	43	4	209
0	5	44	-1	0
0	5	45	4	213
0	5	46	-1	0
0	5	47	4	212
0	5	48	-1	0
0	5	49	4	230
0	5	50	4	238
0	5	51	4	232
0	5	52	-1	0
0	5	53	4	194
0	5	54	4	211
0	5	55	4	231
0	5	56	4	237
0	5	57	4	195
0	5	58	-1	0
0	5	59	4	236
0	5	60	4	227
0	5	61	4	135
#
# TIGER FEB 3: MM, layer 3, vertical axis (up) with B-board in central connector
0	6	1	5	157
0	6	3	5	181
0	6	4	5	151
0	6	5	5	187
0	6	6	5	153
0	6	7	5	182
0	6	9	5	185
0	6	10	-1	0
0	6	11	5	169
0	6	12	5	152
0	6	13	5	183
0	6	15	5	161
0	6	17	5	171
0	6	19	5	162
0	6	23	5	150
0	6	25	5	165
0	6	27	5	167
0	6	29	5	158
0	6	31	5	159
0	6	32	5	180
0	6	33	5	154
0	6	34	5	179
0	6	35	5	156
0	6	37	5	170
0	6	39	5	163
0	6	41	5	155
0	6	42	5	186
0	6	43	5	175
0	6	44	5	177
0	6	46	5	178
0	6	49	5	160
0	6	51	5	168
0	6	53	5	172
0	6	54	5	173
0	6	55	5	164
0	6	56	5	176
0	6	58	5	184
0	6	59	5	174
0	6	60	5	166
0	7	1	5	204
0	7	2	5	197
0	7	5	5	192
0	7	6	5	209
0	7	7	5	205
0	7	8	5	194
0	7	9	5	208
0	7	10	5	193
0	7	13	5	202
0	7	14	7	2
0	7	17	5	196
0	7	18	5	190
0	7	21	5	195
0	7	22	0	0
0	7	23	1	29
0	7	24	5	191
0	7	25	5	207
0	7	26	1	28
0	7	27	5	203
0	7	28	1	25
0	7	29	5	206
0	7	30	5	189
0	7	31	5	201
0	7	32	5	188
0	7	33	5	212
0	7	35	5	200
0	7	37	5	210
0	7	39	5	211
0	7	43	5	213
0	7	46	0	1
0	7	50	1	26
0	7	51	1	30
0	7	53	5	198
0	7	57	5	199
